Time,Centralized,Distributed,HandoverMeas,HandoverNoMeas,AvgTargets
51,1.7673410793056277,2.0652499107518016,30.083877577013222,2.060054434135483,2.0
52,1.7743106496422676,2.0816016683376137,32.500697011916145,2.0762907742306442,2.0
53,1.0048085927845813,1.360509426041317,27.99169747665537,1.3632883779101226,2.0
54,0.9764542595490004,1.3692498368606925,27.375110095373103,1.368158476464239,2.0
55,0.999556285677403,1.3620414666725447,25.13777752073422,1.3728061537395297,2.0
56,0.977798372709692,1.316941894531246,28.16491992221342,1.3235467253890616,2.0
57,1.0049620980353915,1.2734864866596984,26.973991675587364,1.2804550227593177,2.0
58,0.9924615630954601,1.271919803997799,31.427917065865195,1.276527284123158,2.0
59,0.978835607800664,1.3508826146906352,32.54668395852882,1.3482456387239623,2.0
60,0.9813463031916875,1.3505526592606352,33.090000902455785,1.346636238448308,2.0
61,0.9594585597618694,1.3221534451190875,29.642682891564174,1.320486937683239,2.0
62,0.8649795964172067,1.272919321509674,33.25797572934699,1.2723790632737109,2.0
63,0.9343433598726627,1.3466650320067495,35.040474849257244,1.3452230879449458,1.98
64,0.9283938531550171,1.2964250672351425,35.04775328557302,1.2976842519756877,1.81
65,0.8995084464655253,1.2531698689590962,33.28291906149467,1.2472257857255309,1.56
66,0.902076713234147,1.9763960441215167,31.122384872160374,1.974726717620674,1.41
67,0.8282107603676151,1.2804148656800927,30.74403193218482,1.9756223081833262,1.16
68,2.208387836846896,3.3168760595190236,27.446350724054934,4.698867912413817,1.03
69,2.9279797953504407,3.806173576014796,27.332958753418048,5.187381246975348,1.0
70,0.8443045186387768,0.9501284368039232,27.759483890256828,3.7491383874772812,1.0
71,1.5207231309673022,3.04621737820107,22.659238848623364,3.044084907420157,1.0
72,2.8371689068243104,2.3112669155163896,28.630125597347252,2.3063181716100796,1.0
73,1.3860828272752794,3.5992018091057507,24.701663396655807,4.288029511211218,1.0
74,0.6202587486834638,0.7428841454066161,22.316922440653013,1.4327688324736614,1.0
75,1.3357841438263136,2.791554706424866,19.329502640905375,2.0897826692957246,1.0
76,1.2892200110527836,1.303597129609343,15.509746787361191,2.7091982785046786,1.0
77,2.0155212724130624,0.6304158824806418,11.766056774377011,0.6306123438219425,1.0
78,1.3162437081782352,1.3273658770411516,9.717132429307343,2.024573099583966,1.0
79,0.6392611276695402,1.3394179471471108,9.056172189171955,1.3351032342752631,1.0
80,0.6653723823201422,0.6657013279283456,11.866684403597615,0.6606680395241463,1.0
81,0.7063592283582422,0.7087238759245396,5.643841881437872,0.7070598470949363,1.0
82,0.6729090561662803,1.3774349217934667,9.044696062181094,0.6707834673341861,1.0
83,0.7027838834394788,0.6982525012823965,2.24281985470846,0.7010714425872722,1.0
84,0.7191142194687159,0.7213015089650496,5.045675093081456,0.7191038770177574,1.0
85,0.7102275586799132,0.7123302637393395,4.3528667654321245,0.7081330531670581,1.0
86,0.6888422518139119,0.6835622982066465,4.434417215026579,0.6859521823490176,1.0
87,0.7313598326450959,0.7316905345908437,5.073607990120866,0.731090353242968,1.0
88,0.7771276637316262,0.7764631302570737,4.353401583161626,1.4772146184592905,1.0
89,0.7397026836030066,0.7419987265540314,5.0970619628376514,0.7411433987418583,1.0
90,0.7686475397896357,0.7696170392717743,3.788003503105848,0.7657099432083568,1.0
91,1.420895306519985,0.7192081395420453,3.745447746861966,0.7196253497662793,1.0
92,0.8108782645200115,0.809766595721009,3.8166521357813563,0.8088121381472675,1.0
93,1.5335261469096548,1.536913356947167,5.187724499639485,1.536974015581442,1.0
94,0.8214062511422948,0.8189170837244325,3.900645060967524,0.8235615026302079,1.0
95,0.8250775859420011,2.231283334143658,6.771421208258733,0.8304610159153394,1.0
96,1.5140070125253997,2.214690547468743,3.3226952650035235,1.5173506622093413,1.0
97,1.5672767917684767,1.5731831647815206,3.3801407802400676,0.874184763598324,1.0
98,0.9142735863220273,1.6155005451860065,3.453929641041982,1.6154197858542028,1.0
99,0.9660500376191531,1.653223421717597,4.8240360854605875,1.6533132124152055,1.0
